model_key,mode,gate_type,selected_trial,feature_bundle,variant,n_features,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,delta_closed_f1_vs_baseline,delta_pr_auc_closed_vs_baseline
lr,two-stage,diagnostic,37,v2_lr2,minus_spatial_ids_only,32.0,0.8755677871561177,0.010342623736305574,0.9207778029957991,0.0037119545277790435,0.9442857142857143,0.010497813183356484,0.9323562391484765,0.005889071559934758,0.26273024441600473,0.05843266107979142,0.1933270676691729,0.037813542762396866,0.22150766941472919,0.042334635072275965,0.1963806272015569,0.03335364184188969,0.0011379299514956698,0.005331414837847159
lr,two-stage,diagnostic,37,v2_lr2,minus_category_prior_only,33.0,0.8750805110610621,0.011842782948568258,0.9211718794384278,0.003835470799189671,0.9432142857142857,0.011973610438743,0.9320293698987185,0.00675241900432603,0.2662051882604827,0.06591176315095938,0.19865288220551378,0.03812116015980262,0.22598395055769185,0.04465936356865061,0.18904752283770135,0.03207347471065598,0.005614211094458338,-0.0020016895260084044
lr,two-stage,diagnostic,37,v2_lr2,minus_category_ohe_only,33.0,0.8757295986023701,0.010450857067921988,0.9205070877212993,0.003102435742708889,0.9448214285714286,0.01222790593983571,0.9324629308074426,0.006043956994103002,0.26281981903423124,0.052124730555631285,0.18978696741854637,0.034060613727643275,0.21818199930886592,0.03278867554884998,0.19466964016536234,0.03262516452103452,-0.0021877401543675956,0.003620427801652587
lr,two-stage,diagnostic,37,v2_lr2,minus_category_metadata_only,31.0,0.8742698751815446,0.011011557571158848,0.9205288593481024,0.0032992323338974267,0.9430357142857142,0.012713733936662553,0.9316004500667183,0.006396668204543814,0.2579753873635485,0.05030317494468759,0.19163533834586466,0.034192404451428786,0.21793514730078214,0.03365990165444285,0.1903237651815529,0.02955492196330206,-0.002434592162451371,-0.0007254471821568631
lr,two-stage,diagnostic,37,v2_lr2,minus_source_counts_only,31.0,0.8754049232776948,0.010393489539599753,0.9206164860084313,0.0032948373895153632,0.9442857142857143,0.011002087000535255,0.9322704612441755,0.0059426473940724,0.26206243257254125,0.056624788726051985,0.19154135338345862,0.03366073174378792,0.21981349324456145,0.03738738330097053,0.1917747912065615,0.03251757952619467,-0.0005562462186720629,0.0007255788428517373
lr,two-stage,diagnostic,37,v2_lr2,minus_source_ohe_only,33.0,0.8754046601696519,0.010768624544194784,0.9210562071119313,0.003882585335570552,0.9437500000000002,0.010751423731064545,0.9322371075070676,0.006127547660680904,0.26447923843069654,0.05940598988543404,0.1968671679197995,0.03941625690988109,0.2245014810876941,0.044329397854610895,0.19454551995425512,0.03459701492736079,0.004131741624460589,0.0034963075905453667
lr,two-stage,diagnostic,37,v2_lr2,minus_temporal_recency_bins,30.0,0.8775155759961271,0.009260169062321326,0.9205043332173212,0.0036954695741791043,0.9469642857142857,0.00893035696432143,0.933527637272045,0.005234734981780335,0.26580356708991876,0.05594499683407394,0.18806390977443607,0.03624161381036066,0.2193805276382057,0.04150975768143424,0.1860508772693817,0.0324294730712792,-0.0009892118250278137,-0.004998335094328066
lr,two-stage,diagnostic,37,v2_lr2,minus_temporal_continuous,33.0,0.8750799848449768,0.013072353852238993,0.9207326079044748,0.004050665955999555,0.94375,0.013534960401169421,0.932055444206567,0.007467444766404619,0.26493332256827823,0.0728965246575335,0.19338972431077694,0.0397741503441181,0.22146952382752758,0.04648099107065207,0.20396829328814675,0.030744119600194183,0.0010997843642940597,0.012919080924436999
lr,two-stage,diagnostic,37,v2_lr2,minus_temporal_diversity_only,33.0,0.874755572628344,0.011319234977708493,0.9207069671628055,0.0036545202836435844,0.9433928571428571,0.011765404578592238,0.931877848424506,0.006476971082415224,0.26093134224152637,0.058974696763070496,0.19332706766917293,0.03696063454595355,0.22059967152146612,0.041412083257423425,0.19291966364705884,0.03318783545222297,0.00022993205823260143,0.0018704512833490894
lr,two-stage,diagnostic,37,v2_lr2,minus_contact_presence_counts,27.0,0.8780028520911827,0.008857599532418988,0.9189557666994899,0.0033067654354861004,0.9494642857142856,0.010103103685582603,0.9339306218743744,0.005117199754779634,0.25238653913290077,0.04833734114572064,0.1683583959899749,0.03952268510517888,0.20058627932770143,0.04122071936843184,0.1836016804031077,0.029977038639238576,-0.019783460135532088,-0.00744753196060205
