model_key,mode,trial,feature_bundle,params_json,objective_score,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,two-stage,1,low_plus_medium,"{""C"": 0.048431607169481396, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.2542719600884806,0.6823375570944452,0.01806747711174872,0.9272535191923683,0.008167007965311055,0.7057142857142857,0.01714285714285713,0.8013600558435974,0.012687387682729418,0.13380357477860255,0.02079443794618677,0.450250626566416,0.06354211411599385,0.20619391059593903,0.031058284873084333,0.20350078180183545,0.04501978755470603
lr,two-stage,2,low_plus_medium,"{""C"": 0.03408377809560821, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.2769742521878048,0.8601533393672778,0.010160272021228763,0.9256400717122008,0.0053167589785260184,0.9199999999999999,0.009340497736158594,0.9227851412715857,0.005805658249216032,0.25066973304473306,0.04539767217901801,0.2657894736842105,0.057006044173445514,0.25736043090779953,0.04962620419700166,0.19613821280005284,0.04910756518423447
lr,two-stage,3,low_plus_medium,"{""C"": 0.014896185523106684, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.2790301080182163,0.6787955966237976,0.02333501521737552,0.9262211445242878,0.006268911135253524,0.7024999999999999,0.029593332122666547,0.7985953449438139,0.01862095583149482,0.13016374877811215,0.013970922660559474,0.4428571428571429,0.0673588330650254,0.20089009892419524,0.02257374679118697,0.17079227864712773,0.02303303516417441
lr,two-stage,4,low_plus_medium,"{""C"": 0.01356956650292331, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.05151737165052794,0.7968837483424194,0.03263494109206894,0.921493412190346,0.006666660518100661,0.8485714285714285,0.03341529040204588,0.8832700292078218,0.020650017561859618,0.16534665172850416,0.0465143081477112,0.2837719298245614,0.046415167229541476,0.20756588312968044,0.04806131821187406,0.16817362514748319,0.05072886109143717
lr,two-stage,5,low_plus_medium,"{""C"": 0.026461740675273095, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.2737421628681278,0.682353869793092,0.02487488510951023,0.9253340003592703,0.004790124526557384,0.7075,0.030418006214096523,0.8015033574315391,0.019058417457287914,0.12990282499568245,0.00869097617433086,0.43270676691729315,0.047926965807829985,0.1994305327556712,0.013047142276314453,0.17362502300810873,0.06674241482582113
lr,two-stage,6,low_plus_medium,"{""C"": 0.024328586185039094, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.15187800861551784,0.7086204719105853,0.05413155010318451,0.9303502131791082,0.006506295943309975,0.7346428571428572,0.06747637530639737,0.8190523184467254,0.04220679868897557,0.14823557412687846,0.016317808814219997,0.45056390977443606,0.09004838493107913,0.22074245767487932,0.019045057489855077,0.19549654571236047,0.022543468102373766
lr,two-stage,7,low_plus_medium,"{""C"": 0.015011659634290722, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.3041982258680858,0.6732771685364878,0.03501257012578331,0.9248043822316167,0.0054154898305442106,0.6971428571428571,0.043280645624970575,0.7942078620643915,0.027306947083267166,0.12686349398315705,0.01046543064848357,0.43577694235588976,0.06594235727092806,0.19583988117889573,0.016919592076382613,0.16248820922150237,0.04172805900942124
lr,two-stage,8,low_plus_medium,"{""C"": 0.0322825110879374, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.11091582397001257,0.7225951924898439,0.02228937249186094,0.930117078650779,0.006696055532202004,0.7510714285714286,0.024810506332797702,0.8308460934490371,0.016052483051758045,0.15146727635168833,0.016269130294859418,0.4397869674185464,0.054970411082324165,0.2250279138509963,0.024157556223144968,0.201976863200824,0.02366600310466742
lr,two-stage,9,low_plus_medium,"{""C"": 0.018975675779160813, ""class_weight"": ""balanced"", ""max_iter"": 1500, ""solver"": ""lbfgs""}",-0.21744635010964503,0.6972863036477299,0.03570025624137037,0.9269083598597053,0.0031588859443996945,0.7239285714285714,0.043486451091937,0.8121874053695656,0.02720263072947784,0.1372928617662514,0.010193724241943113,0.4323308270676692,0.05045513357695318,0.2075535409117902,0.01154561307850228,0.17195347267476366,0.023525648972684703
lr,two-stage,10,low_plus_medium,"{""C"": 0.01285823359949411, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.35473409213295537,0.6609342440379719,0.02959748973444398,0.9239343494032995,0.009160103239337225,0.6835714285714285,0.043174420809605506,0.7847841772473455,0.024966020700983204,0.11971651528901457,0.017768061602865547,0.4359022556390978,0.11231814264536352,0.18717175317741705,0.032329777548723876,0.16934378391147392,0.050394577710302715
